sale_id,sale_date,product_id,customer_id,total,rating
2625,01-09-2023,24,74,500,4
5985,24-12-2023,14,74,320,5
7965,02-03-2024,1,74,350,4
9998,13-08-2024,4,74,600,4
203,22-01-2023,26,75,900,4
576,24-02-2023,17,75,600,5
1899,24-06-2023,26,75,900,4
2302,01-08-2023,18,75,450,5
3602,02-10-2023,21,75,650,5
5821,19-12-2023,5,75,450,4
7128,03-02-2024,2,75,900,4
7785,25-02-2024,4,75,600,4
10264,18-09-2024,3,75,250,5
1664,01-06-2023,24,75,500,5
1947,01-07-2023,6,75,1200,5
2757,06-09-2023,24,75,500,5
3834,10-10-2023,9,75,700,4
4850,15-11-2023,7,75,1500,4
8084,04-03-2024,4,75,600,5
9115,30-04-2024,4,75,600,4
414,10-02-2023,1,75,350,5
2313,02-08-2023,24,75,500,5
2467,18-08-2023,24,75,500,5
2797,07-09-2023,23,75,250,5
6566,13-01-2024,2,75,900,4
6787,21-01-2024,2,75,900,4
8421,16-03-2024,4,75,600,4
2675,03-09-2023,24,75,500,4
8904,05-04-2024,2,75,900,4
6655,16-01-2024,3,75,250,5
7112,02-02-2024,3,75,250,4
8476,18-03-2024,2,75,900,4
67,08-01-2023,21,76,650,4
622,28-02-2023,27,76,200,5
883,22-03-2023,18,76,450,5
1535,19-05-2023,23,76,250,4
2315,02-08-2023,24,76,500,4
2525,24-08-2023,24,76,500,5
4928,18-11-2023,7,76,1500,4
7196,05-02-2024,4,76,600,5
8217,09-03-2024,2,76,900,4
9913,05-08-2024,2,76,900,4
10198,09-09-2024,4,76,600,5
10232,13-09-2024,4,76,600,5
10246,15-09-2024,2,76,900,5
36,04-01-2023,22,76,400,4
4681,10-11-2023,4,76,600,5
5152,26-11-2023,6,76,1200,4
5159,26-11-2023,10,76,1800,4
5190,27-11-2023,9,76,700,5
5491,07-12-2023,6,76,1200,5
6009,25-12-2023,14,76,320,4
6484,10-01-2024,14,76,320,5
9754,14-07-2024,4,76,600,5
183,20-01-2023,13,76,450,4
415,10-02-2023,2,76,900,4
597,26-02-2023,13,76,450,4
1913,27-06-2023,10,76,1800,4
2550,26-08-2023,24,76,500,5
2553,26-08-2023,24,76,500,4
2565,28-08-2023,24,76,500,5
2894,10-09-2023,21,76,650,4
3419,27-09-2023,22,76,400,5
3603,02-10-2023,22,76,400,5
3650,04-10-2023,6,76,1200,5
4513,04-11-2023,9,76,700,5
5465,06-12-2023,7,76,1500,4
5702,15-12-2023,1,76,350,4
574,24-02-2023,12,76,300,5
7389,11-02-2024,4,76,600,4
8701,26-03-2024,1,76,350,5
9248,11-05-2024,4,76,600,5
7832,27-02-2024,2,76,900,5
10083,25-08-2024,3,76,250,5
10130,01-09-2024,3,76,250,5
1440,11-05-2023,10,77,1800,5
1629,29-05-2023,4,77,600,4
4338,29-10-2023,2,77,900,5
5261,30-11-2023,3,77,250,5
5526,08-12-2023,7,77,1500,4
6382,06-01-2024,14,77,320,5
6741,19-01-2024,3,77,250,5
7401,12-02-2024,1,77,350,5
7970,02-03-2024,1,77,350,5
8353,14-03-2024,2,77,900,4
9689,05-07-2024,2,77,900,4
9959,10-08-2024,2,77,900,5
10079,25-08-2024,1,77,350,4
94,11-01-2023,20,77,800,5
1175,19-04-2023,7,77,1500,4
2560,27-08-2023,24,77,500,4
2598,31-08-2023,24,77,500,4
3278,22-09-2023,23,77,250,4
6061,26-12-2023,14,77,320,4
7062,31-01-2024,3,77,250,4
7464,13-02-2024,4,77,600,5
7597,18-02-2024,4,77,600,4
591,25-02-2023,28,77,300,5
1014,03-04-2023,9,77,700,5
1599,26-05-2023,11,77,550,5
4042,18-10-2023,6,77,1200,5
4915,18-11-2023,3,77,250,5
10206,11-09-2024,1,77,350,5
461,14-02-2023,19,77,300,4
1317,01-05-2023,12,77,300,4
5924,22-12-2023,14,77,320,4
7250,07-02-2024,4,77,600,4
442,12-02-2023,26,77,900,4
3770,08-10-2023,7,77,1500,5
6271,03-01-2024,14,77,320,4
8129,06-03-2024,1,77,350,4
9025,19-04-2024,3,77,250,4
9045,22-04-2024,1,77,350,4
327,01-02-2023,13,77,450,5
1372,05-05-2023,15,77,350,5
3624,03-10-2023,7,77,1500,4
4523,04-11-2023,11,77,550,4
5099,24-11-2023,4,77,600,4
5456,06-12-2023,2,77,900,4
8335,13-03-2024,3,77,250,4
578,24-02-2023,23,78,250,5
605,26-02-2023,28,78,300,5
1457,13-05-2023,3,78,250,4
1669,02-06-2023,9,78,700,4
3524,30-09-2023,23,78,250,5
4186,23-10-2023,9,78,700,5
5611,11-12-2023,2,78,900,4
6637,16-01-2024,1,78,350,5
6985,28-01-2024,4,78,600,5
7465,13-02-2024,4,78,600,4
7621,19-02-2024,4,78,600,4
8101,05-03-2024,2,78,900,4
9351,23-05-2024,4,78,600,5
9651,01-07-2024,3,78,250,4
9929,06-08-2024,4,78,600,5
1385,06-05-2023,18,78,450,5
1790,11-06-2023,17,78,600,4
2104,15-07-2023,19,78,300,4
3229,21-09-2023,21,78,650,4
3929,14-10-2023,2,78,900,5
5754,17-12-2023,2,78,900,4
5884,21-12-2023,14,78,320,4
6536,12-01-2024,3,78,250,5
8753,28-03-2024,2,78,900,4
9030,20-04-2024,1,78,350,5
10029,18-08-2024,4,78,600,4
684,04-03-2023,20,78,800,5
2630,01-09-2023,24,78,500,5
2903,10-09-2023,22,78,400,5
3749,07-10-2023,6,78,1200,5
4106,21-10-2023,2,78,900,5
4530,05-11-2023,2,78,900,5
5536,08-12-2023,9,78,700,4
9260,13-05-2024,3,78,250,4
3291,22-09-2023,24,78,500,4
6244,02-01-2024,14,78,320,4
6806,22-01-2024,1,78,350,4
572,24-02-2023,9,78,700,4
2198,22-07-2023,23,78,250,4
4859,15-11-2023,9,78,700,4
8257,10-03-2024,4,78,600,5
78,10-01-2023,4,78,600,4
1129,14-04-2023,8,78,750,5
1938,30-06-2023,6,78,1200,5
3206,20-09-2023,22,78,400,5
7206,06-02-2024,1,78,350,4
3261,22-09-2023,21,79,650,5
6778,21-01-2024,1,79,350,5
6864,24-01-2024,1,79,350,4
6968,28-01-2024,1,79,350,4
7098,01-02-2024,4,79,600,4
1034,05-04-2023,26,79,900,4
1321,01-05-2023,19,79,300,5
1610,27-05-2023,3,79,250,4
2905,10-09-2023,22,79,400,4
4436,02-11-2023,4,79,600,4
6535,12-01-2024,3,79,250,4
6679,17-01-2024,3,79,250,5
7140,03-02-2024,4,79,600,5
7595,18-02-2024,4,79,600,5
7722,23-02-2024,3,79,250,4
8033,03-03-2024,1,79,350,4
8139,06-03-2024,2,79,900,4
8198,08-03-2024,3,79,250,5
8605,23-03-2024,1,79,350,5
8635,23-03-2024,4,79,600,5
9676,04-07-2024,1,79,350,4
360,04-02-2023,1,79,350,5
1651,31-05-2023,26,79,900,5
2199,22-07-2023,24,79,500,5
2242,26-07-2023,20,79,800,4
5058,22-11-2023,10,79,1800,4
4250,26-10-2023,4,79,600,5
6260,03-01-2024,14,79,320,5
10221,13-09-2024,1,79,350,4
534,21-02-2023,19,80,300,4
1729,06-06-2023,15,80,350,5
3280,22-09-2023,23,80,250,5
4469,03-11-2023,3,80,250,5
5301,01-12-2023,5,80,450,5
7703,23-02-2024,1,80,350,4
9874,01-08-2024,3,80,250,4
1112,12-04-2023,3,80,250,5
1672,02-06-2023,12,80,300,5
3533,01-10-2023,21,80,650,4
3854,11-10-2023,8,80,750,4
6528,12-01-2024,2,80,900,5
7057,31-01-2024,2,80,900,5
7305,09-02-2024,3,80,250,5
7796,26-02-2024,1,80,350,4
2965,12-09-2023,22,80,400,5
3768,08-10-2023,6,80,1200,4
4270,27-10-2023,4,80,600,4
345,02-02-2023,28,80,300,4
853,19-03-2023,8,80,750,4
3598,02-10-2023,21,80,650,4
10070,23-08-2024,2,80,900,5
416,10-02-2023,6,80,1200,4
4440,02-11-2023,5,80,450,4
8199,08-03-2024,3,80,250,5
8511,19-03-2024,2,80,900,4
1155,16-04-2023,11,81,550,4
1403,08-05-2023,18,81,450,5
1568,23-05-2023,2,81,900,4
1724,06-06-2023,8,81,750,4
3511,30-09-2023,22,81,400,5
3755,07-10-2023,8,81,750,5
4183,23-10-2023,8,81,750,5
6425,08-01-2024,14,81,320,5
6969,28-01-2024,1,81,350,5
9642,30-06-2024,2,81,900,5
213,23-01-2023,26,81,900,5
2090,14-07-2023,2,81,900,5
2140,18-07-2023,15,81,350,5
2182,21-07-2023,25,81,600,5
2206,23-07-2023,20,81,800,5
3722,06-10-2023,11,81,550,4
3917,13-10-2023,9,81,700,5
4093,20-10-2023,5,81,450,5
4462,02-11-2023,11,81,550,5
4602,07-11-2023,9,81,700,5
4803,14-11-2023,3,81,250,4
4805,14-11-2023,4,81,600,4
7552,17-02-2024,2,81,900,4
9137,01-05-2024,4,81,600,5
9273,14-05-2024,3,81,250,5
9490,10-06-2024,2,81,900,5
10081,25-08-2024,2,81,900,5
10249,15-09-2024,4,81,600,5
1017,03-04-2023,20,81,800,5
1158,17-04-2023,6,81,1200,5
3989,16-10-2023,4,81,600,4
4247,26-10-2023,3,81,250,4
7133,03-02-2024,3,81,250,4
9332,21-05-2024,3,81,250,4
1314,01-05-2023,4,81,600,4
5212,28-11-2023,8,81,750,5
7701,22-02-2024,4,81,600,4
1076,09-04-2023,5,81,450,5
1905,25-06-2023,28,81,300,4
5045,22-11-2023,3,81,250,5
6593,14-01-2024,1,81,350,5
8038,03-03-2024,2,81,900,5
8762,28-03-2024,3,81,250,4
9300,17-05-2024,1,81,350,4
252,26-01-2023,18,81,450,5
4375,31-10-2023,4,81,600,5
5286,01-12-2023,2,81,900,5
8225,09-03-2024,2,81,900,5
444,13-02-2023,5,82,450,5
506,18-02-2023,22,82,400,4
851,18-03-2023,26,82,900,4
1817,14-06-2023,27,82,200,5
1901,25-06-2023,9,82,700,4
2701,04-09-2023,24,82,500,4
3321,23-09-2023,24,82,500,5
3344,24-09-2023,23,82,250,5
6594,14-01-2024,1,82,350,4
566,23-02-2023,22,82,400,4
1868,21-06-2023,4,82,600,5
2060,11-07-2023,6,82,1200,4
2373,09-08-2023,24,82,500,4
2846,08-09-2023,24,82,500,5
4204,24-10-2023,6,82,1200,5
4860,15-11-2023,9,82,700,4
5501,07-12-2023,10,82,1800,5
6349,05-01-2024,14,82,320,5
8106,05-03-2024,3,82,250,4
9910,05-08-2024,2,82,900,5
409,09-02-2023,23,82,250,4
491,16-02-2023,14,82,320,5
1000,02-04-2023,17,82,600,4
2154,19-07-2023,26,82,900,4
2994,13-09-2023,23,82,250,5
3166,19-09-2023,21,82,650,5
1431,10-05-2023,10,82,1800,5
347,03-02-2023,4,82,600,4
6191,31-12-2023,14,82,320,4
6319,04-01-2024,14,82,320,5
1520,18-05-2023,12,82,300,5
4493,03-11-2023,11,82,550,5
5069,23-11-2023,3,82,250,5
192,21-01-2023,22,83,400,4
424,10-02-2023,28,83,300,4
1245,25-04-2023,6,83,1200,4
1308,30-04-2023,27,83,200,4
1642,30-05-2023,21,83,650,5
1773,10-06-2023,13,83,450,4
2286,31-07-2023,8,83,750,4
2379,10-08-2023,24,83,500,4
4635,08-11-2023,7,83,1500,5
4901,17-11-2023,8,83,750,5
5317,01-12-2023,8,83,750,4
6380,06-01-2024,14,83,320,4
129,15-01-2023,20,83,800,4
3557,01-10-2023,23,83,250,4
7472,14-02-2024,2,83,900,4
2046,09-07-2023,15,83,350,4
4077,19-10-2023,9,83,700,4
4503,04-11-2023,4,83,600,4
4595,07-11-2023,3,83,250,4
4971,19-11-2023,7,83,1500,4
7924,01-03-2024,2,83,900,4
2455,17-08-2023,24,83,500,5
8137,06-03-2024,2,83,900,4
456,14-02-2023,3,83,250,5
4297,27-10-2023,11,83,550,4
4509,04-11-2023,8,83,750,5
1046,06-04-2023,22,83,400,5
7249,07-02-2024,3,83,250,4
2370,09-08-2023,24,84,500,5
2536,25-08-2023,24,84,500,4
3767,08-10-2023,6,84,1200,4
5750,16-12-2023,11,84,550,4
6179,31-12-2023,14,84,320,4
6274,03-01-2024,14,84,320,4
7695,22-02-2024,3,84,250,5
8675,25-03-2024,1,84,350,4
9088,26-04-2024,4,84,600,5
944,29-03-2023,22,84,400,4
1822,15-06-2023,11,84,550,5
2362,08-08-2023,24,84,500,4
2498,21-08-2023,24,84,500,4
2825,08-09-2023,21,84,650,5
2929,10-09-2023,24,84,500,5
2943,11-09-2023,22,84,400,4
6669,17-01-2024,1,84,350,4
6827,23-01-2024,1,84,350,5
8783,29-03-2024,1,84,350,4
9667,02-07-2024,4,84,600,5
257,26-01-2023,25,84,600,4
542,22-02-2023,5,84,450,5
2594,30-08-2023,24,84,500,5
2992,13-09-2023,22,84,400,4
4167,23-10-2023,4,84,600,5
4668,09-11-2023,9,84,700,4
6171,30-12-2023,14,84,320,4
9261,13-05-2024,3,84,250,5
4417,01-11-2023,10,84,1800,4
7637,20-02-2024,2,84,900,5
180,20-01-2023,2,84,900,5
899,24-03-2023,17,84,600,4
1558,22-05-2023,9,84,700,5
5656,12-12-2023,11,84,550,5
10337,26-09-2024,1,84,350,4
150,17-01-2023,17,85,600,4
189,21-01-2023,18,85,450,5
388,07-02-2023,27,85,200,5
563,23-02-2023,19,85,300,4
983,01-04-2023,8,85,750,5
2209,23-07-2023,25,85,600,5
7515,15-02-2024,4,85,600,4
8568,21-03-2024,4,85,600,5
9570,21-06-2024,3,85,250,5
10120,31-08-2024,1,85,350,5
961,30-03-2023,27,85,200,4
1146,15-04-2023,11,85,550,4
1595,25-05-2023,26,85,900,4
2150,19-07-2023,22,85,400,4
2923,10-09-2023,24,85,500,5
3563,01-10-2023,23,85,250,4
4671,09-11-2023,10,85,1800,4
5206,28-11-2023,4,85,600,5
5968,23-12-2023,14,85,320,5
754,10-03-2023,20,85,800,5
909,25-03-2023,14,85,320,4
1113,12-04-2023,5,85,450,4
2688,03-09-2023,24,85,500,4
4742,12-11-2023,3,85,250,4
5805,18-12-2023,9,85,700,4
4562,06-11-2023,1,85,350,4
6430,08-01-2024,14,85,320,5
7032,30-01-2024,2,85,900,5
207,23-01-2023,12,85,300,5
389,07-02-2023,28,85,300,4
2418,13-08-2023,24,85,500,5
9680,04-07-2024,4,85,600,5
927,27-03-2023,19,86,300,4
4028,17-10-2023,11,86,550,5
6892,25-01-2024,2,86,900,4
7547,17-02-2024,2,86,900,5
9049,22-04-2024,3,86,250,5
9377,26-05-2024,2,86,900,5
9460,05-06-2024,3,86,250,5
10332,25-09-2024,4,86,600,5
69,08-01-2023,23,86,250,5
3676,05-10-2023,7,86,1500,4
4085,20-10-2023,2,86,900,4
4719,11-11-2023,6,86,1200,4
4788,13-11-2023,8,86,750,5
5154,26-11-2023,8,86,750,4
5807,18-12-2023,10,86,1800,4
5832,19-12-2023,11,86,550,5
6317,04-01-2024,14,86,320,4
6993,29-01-2024,1,86,350,4
7650,20-02-2024,4,86,600,5
9812,23-07-2024,3,86,250,5
9942,08-08-2024,2,86,900,4
310,31-01-2023,9,86,700,4
703,05-03-2023,23,86,250,4
2087,13-07-2023,22,86,400,4
3820,10-10-2023,5,86,450,5
4111,21-10-2023,5,86,450,5
6052,26-12-2023,14,86,320,5
7130,03-02-2024,3,86,250,4
8676,25-03-2024,2,86,900,5
9768,17-07-2024,4,86,600,4
3786,09-10-2023,2,86,900,4
6928,26-01-2024,3,86,250,5
8990,16-04-2024,2,86,900,4
1010,03-04-2023,1,86,350,5
6577,13-01-2024,3,86,250,5
9333,21-05-2024,4,86,600,4
3446,28-09-2023,21,86,650,4
4249,26-10-2023,4,86,600,5
9596,24-06-2024,1,86,350,4
835,17-03-2023,12,87,300,5
916,26-03-2023,17,87,600,5
1525,19-05-2023,1,87,350,4
2139,18-07-2023,14,87,320,4
2501,22-08-2023,24,87,500,5
4125,21-10-2023,11,87,550,5
4535,05-11-2023,2,87,900,5
4612,07-11-2023,11,87,550,4
6984,28-01-2024,4,87,600,4
7690,22-02-2024,2,87,900,4
8039,03-03-2024,2,87,900,5
8115,05-03-2024,4,87,600,5
4843,15-11-2023,3,87,250,4
5322,01-12-2023,9,87,700,4
5645,12-12-2023,7,87,1500,5
5949,23-12-2023,14,87,320,5
6571,13-01-2024,3,87,250,4
2249,27-07-2023,8,87,750,5
4450,02-11-2023,8,87,750,4
9954,09-08-2024,3,87,250,5
2092,14-07-2023,8,87,750,4
5817,18-12-2023,11,87,550,5
9130,01-05-2024,3,87,250,4
10247,15-09-2024,3,87,250,5
1349,03-05-2023,22,87,400,4
4618,08-11-2023,1,87,350,4
6129,29-12-2023,14,87,320,5
6940,26-01-2024,4,87,600,5
7192,05-02-2024,4,87,600,5
7887,29-02-2024,2,87,900,4
8996,16-04-2024,4,87,600,4
1345,03-05-2023,7,87,1500,5
2113,16-07-2023,13,87,450,5
4534,05-11-2023,2,87,900,4
10060,22-08-2024,2,87,900,5
770,11-03-2023,20,88,800,5
1832,16-06-2023,7,88,1500,4
2099,14-07-2023,26,88,900,5
2728,05-09-2023,24,88,500,5
4078,19-10-2023,10,88,1800,5
4188,23-10-2023,10,88,1800,5
5323,01-12-2023,9,88,700,4
6462,09-01-2024,14,88,320,5
6820,22-01-2024,2,88,900,4
7585,18-02-2024,3,88,250,5
7919,01-03-2024,1,88,350,4
9868,31-07-2024,3,88,250,4
329,01-02-2023,20,88,800,4
800,14-03-2023,11,88,550,5
896,24-03-2023,2,88,900,4
1047,06-04-2023,22,88,400,4
1624,28-05-2023,17,88,600,4
2037,08-07-2023,22,88,400,4
2662,02-09-2023,24,88,500,4
2734,05-09-2023,24,88,500,5
3395,26-09-2023,22,88,400,4
7182,05-02-2024,2,88,900,5
7588,18-02-2024,3,88,250,4
8241,10-03-2024,1,88,350,4
9370,25-05-2024,3,88,250,5
429,11-02-2023,14,88,320,4
467,15-02-2023,6,88,1200,4
596,26-02-2023,10,88,1800,4
1959,01-07-2023,21,88,650,5
1967,02-07-2023,7,88,1500,4
2042,09-07-2023,3,88,250,5
4773,13-11-2023,3,88,250,4
6943,27-01-2024,1,88,350,5
720,07-03-2023,21,88,650,5
2097,14-07-2023,15,88,350,5
2383,10-08-2023,24,88,500,5
6766,20-01-2024,3,88,250,4
5506,07-12-2023,11,88,550,4
5854,20-12-2023,14,88,320,5
994,02-04-2023,9,88,700,4
2713,04-09-2023,24,88,500,4
5664,13-12-2023,7,88,1500,4
7335,10-02-2024,2,88,900,4
8018,02-03-2024,4,88,600,5
9064,24-04-2024,2,88,900,5
1837,16-06-2023,17,89,600,4
2008,06-07-2023,3,89,250,5
3196,20-09-2023,21,89,650,4
3866,12-10-2023,2,89,900,5
4696,10-11-2023,9,89,700,5
5956,23-12-2023,14,89,320,4
6041,26-12-2023,14,89,320,4
6653,16-01-2024,3,89,250,5
7623,19-02-2024,4,89,600,5
7732,23-02-2024,4,89,600,4
9899,04-08-2024,2,89,900,5
330,01-02-2023,21,89,650,5
2481,19-08-2023,24,89,500,4
3508,30-09-2023,21,89,650,5
3720,06-10-2023,11,89,550,5
5547,09-12-2023,2,89,900,5
7901,29-02-2024,3,89,250,5
7993,02-03-2024,2,89,900,4
8768,28-03-2024,3,89,250,5
819,15-03-2023,27,89,200,5
1069,08-04-2023,22,89,400,4
5253,29-11-2023,11,89,550,5
6155,29-12-2023,14,89,320,4
6261,03-01-2024,14,89,320,4
6713,18-01-2024,4,89,600,5
6977,28-01-2024,2,89,900,4
3147,18-09-2023,23,89,250,4
5347,02-12-2023,3,89,250,5
2168,21-07-2023,7,89,1500,4
3343,24-09-2023,23,89,250,4
6258,02-01-2024,14,89,320,5
6343,05-01-2024,14,89,320,5
115,14-01-2023,13,89,450,5
3056,15-09-2023,24,89,500,4
8456,17-03-2024,3,89,250,5
1094,10-04-2023,6,90,1200,5
2354,07-08-2023,24,90,500,4
3663,04-10-2023,11,90,550,4
5882,21-12-2023,14,90,320,5
6184,31-12-2023,14,90,320,4
6696,18-01-2024,1,90,350,5
8297,12-03-2024,1,90,350,4
8390,15-03-2024,2,90,900,4
8769,28-03-2024,4,90,600,5
9318,19-05-2024,4,90,600,5
9445,04-06-2024,2,90,900,4
9611,26-06-2024,1,90,350,4
9715,09-07-2024,3,90,250,4
10161,05-09-2024,2,90,900,5
211,23-01-2023,20,90,800,4
270,27-01-2023,22,90,400,4
470,15-02-2023,16,90,500,5
687,04-03-2023,23,90,250,4
779,12-03-2023,12,90,300,4
791,13-03-2023,18,90,450,5
1142,14-04-2023,28,90,300,5
2447,16-08-2023,24,90,500,5
2665,02-09-2023,24,90,500,5
3054,15-09-2023,24,90,500,4
3902,13-10-2023,3,90,250,4
4421,01-11-2023,11,90,550,4
4960,19-11-2023,3,90,250,5
5574,09-12-2023,11,90,550,5
6804,22-01-2024,1,90,350,5
7107,02-02-2024,2,90,900,4
7494,15-02-2024,2,90,900,4
8022,02-03-2024,4,90,600,5
1545,21-05-2023,10,90,1800,4
2823,08-09-2023,21,90,650,5
4930,18-11-2023,7,90,1500,4
8417,16-03-2024,3,90,250,5
8579,22-03-2024,1,90,350,5
9223,09-05-2024,4,90,600,5
3065,16-09-2023,21,90,650,4
2589,30-08-2023,24,90,500,4
5732,16-12-2023,4,90,600,4
5975,23-12-2023,14,90,320,4
91,11-01-2023,6,91,1200,4
208,23-01-2023,16,91,500,4
498,17-02-2023,20,91,800,5
3099,17-09-2023,22,91,400,5
3699,06-10-2023,2,91,900,4
4799,14-11-2023,1,91,350,5
4955,19-11-2023,2,91,900,5
6178,31-12-2023,14,91,320,4
7596,18-02-2024,4,91,600,5
8364,14-03-2024,3,91,250,5
9188,06-05-2024,4,91,600,5
10366,29-09-2024,4,91,600,4
1024,04-04-2023,24,91,500,5
1621,28-05-2023,13,91,450,4
1975,02-07-2023,24,91,500,5
2711,04-09-2023,24,91,500,5
3357,25-09-2023,21,91,650,5
4381,31-10-2023,6,91,1200,5
4413,01-11-2023,9,91,700,4
5039,22-11-2023,2,91,900,4
5245,29-11-2023,9,91,700,4
6251,02-01-2024,14,91,320,4
6744,20-01-2024,1,91,350,4
6752,20-01-2024,1,91,350,5
7269,08-02-2024,2,91,900,5
7659,21-02-2024,2,91,900,5
7776,25-02-2024,2,91,900,5
9612,26-06-2024,1,91,350,4
822,16-03-2023,8,91,750,5
1949,01-07-2023,10,91,1800,5
2745,05-09-2023,24,91,500,5
9068,24-04-2024,3,91,250,4
10273,19-09-2024,2,91,900,5
10319,24-09-2024,4,91,600,5
695,05-03-2023,9,91,700,5
6248,02-01-2024,14,91,320,4
8576,22-03-2024,1,91,350,4
5009,20-11-2023,11,91,550,5
5590,10-12-2023,6,91,1200,4
571,24-02-2023,7,91,1500,4
4376,31-10-2023,4,91,600,4
10104,28-08-2024,1,91,350,5
1923,28-06-2023,22,92,400,5
3180,19-09-2023,23,92,250,4
3651,04-10-2023,6,92,1200,4
4782,13-11-2023,6,92,1200,4
5213,28-11-2023,9,92,700,5
6152,29-12-2023,14,92,320,5
6173,30-12-2023,14,92,320,5
6671,17-01-2024,1,92,350,5
6715,18-01-2024,4,92,600,5
8245,10-03-2024,2,92,900,4
8608,23-03-2024,1,92,350,5
8666,24-03-2024,4,92,600,5
9326,20-05-2024,2,92,900,4
9659,01-07-2024,4,92,600,4
10087,26-08-2024,1,92,350,5
274,28-01-2023,12,92,300,5
390,08-02-2023,12,92,300,4
2012,06-07-2023,9,92,700,4
3943,14-10-2023,7,92,1500,4
4161,23-10-2023,2,92,900,4
4255,26-10-2023,7,92,1500,5
4474,03-11-2023,5,92,450,4
4830,14-11-2023,10,92,1800,5
7017,29-01-2024,3,92,250,4
7086,01-02-2024,2,92,900,5
7737,24-02-2024,1,92,350,5
9183,06-05-2024,1,92,350,5
10049,21-08-2024,2,92,900,4
10168,05-09-2024,4,92,600,4
2018,07-07-2023,10,92,1800,5
2811,07-09-2023,24,92,500,5
3460,28-09-2023,23,92,250,5
6409,07-01-2024,14,92,320,5
6772,20-01-2024,4,92,600,4
4278,27-10-2023,6,92,1200,5
7627,19-02-2024,4,92,600,4
10016,16-08-2024,2,92,900,5
2760,06-09-2023,24,92,500,4
3869,12-10-2023,3,92,250,4
4527,05-11-2023,1,92,350,4
7852,27-02-2024,4,92,600,4
96,11-01-2023,22,93,400,4
159,18-01-2023,7,93,1500,4
985,01-04-2023,18,93,450,5
1935,29-06-2023,15,93,350,4
2621,01-09-2023,24,93,500,4
3746,07-10-2023,5,93,450,5
5123,25-11-2023,7,93,1500,5
5783,18-12-2023,2,93,900,5
6347,05-01-2024,14,93,320,4
8623,23-03-2024,2,93,900,4
8991,16-04-2024,3,93,250,5
380,06-02-2023,25,93,600,4
502,17-02-2023,28,93,300,4
508,19-02-2023,2,93,900,4
1888,23-06-2023,14,93,320,5
2094,14-07-2023,11,93,550,5
2482,19-08-2023,24,93,500,4
3457,28-09-2023,23,93,250,4
4411,01-11-2023,9,93,700,4
8239,10-03-2024,1,93,350,4
9563,20-06-2024,3,93,250,5
2229,25-07-2023,21,93,650,4
3298,23-09-2023,21,93,650,4
3713,06-10-2023,7,93,1500,5
4098,20-10-2023,10,93,1800,5
4944,18-11-2023,11,93,550,4
4609,07-11-2023,10,93,1800,4
8188,08-03-2024,2,93,900,5
2316,02-08-2023,24,93,500,5
3785,09-10-2023,2,93,900,5
7945,01-03-2024,3,93,250,4
481,16-02-2023,1,93,350,4
7486,14-02-2024,4,93,600,5
9717,09-07-2024,4,93,600,4
1936,29-06-2023,19,93,300,5
3628,03-10-2023,10,93,1800,4
5020,21-11-2023,6,93,1200,4
396,08-02-2023,24,94,500,5
452,13-02-2023,28,94,300,5
784,12-03-2023,23,94,250,5
1513,17-05-2023,26,94,900,4
2131,17-07-2023,25,94,600,4
3513,30-09-2023,22,94,400,5
3730,07-10-2023,2,94,900,4
5794,18-12-2023,5,94,450,4
5901,21-12-2023,14,94,320,4
6022,25-12-2023,14,94,320,4
7007,29-01-2024,2,94,900,5
7300,09-02-2024,2,94,900,5
9246,11-05-2024,4,94,600,4
356,03-02-2023,16,94,500,5
1114,12-04-2023,9,94,700,5
2134,18-07-2023,4,94,600,5
2595,31-08-2023,24,94,500,4
4229,25-10-2023,6,94,1200,5
4783,13-11-2023,6,94,1200,4
5778,18-12-2023,1,94,350,4
6292,03-01-2024,14,94,320,4
6981,28-01-2024,3,94,250,5
7466,13-02-2024,4,94,600,5
1878,22-06-2023,17,94,600,5
3548,01-10-2023,22,94,400,5
7129,03-02-2024,3,94,250,5
10352,28-09-2024,1,94,350,4
1008,02-04-2023,28,94,300,4
4214,24-10-2023,10,94,1800,5
5172,27-11-2023,4,94,600,5
9684,05-07-2024,1,94,350,4
4288,27-10-2023,8,94,750,4
6496,10-01-2024,14,94,320,5
10134,02-09-2024,2,94,900,5
4002,16-10-2023,10,94,1800,4
89,11-01-2023,1,95,350,4
969,31-03-2023,11,95,550,4
1333,02-05-2023,1,95,350,4
2872,09-09-2023,23,95,250,4
3157,18-09-2023,24,95,500,4
3201,20-09-2023,21,95,650,5
3265,22-09-2023,22,95,400,5
3695,05-10-2023,11,95,550,5
4100,20-10-2023,11,95,550,5
5095,24-11-2023,4,95,600,5
7154,04-02-2024,2,95,900,4
9162,04-05-2024,1,95,350,5
10286,20-09-2024,2,95,900,5
421,10-02-2023,19,95,300,4
1026,04-04-2023,27,95,200,4
1749,07-06-2023,23,95,250,4
3308,23-09-2023,23,95,250,4
4522,04-11-2023,11,95,550,4
7352,10-02-2024,4,95,600,4
8000,02-03-2024,3,95,250,5
8395,15-03-2024,4,95,600,4
9373,25-05-2024,4,95,600,4
10313,23-09-2024,4,95,600,5
1384,06-05-2023,17,95,600,4
2184,22-07-2023,1,95,350,5
3376,25-09-2023,24,95,500,4
3440,28-09-2023,21,95,650,4
4153,22-10-2023,11,95,550,4
4156,22-10-2023,11,95,550,5
4720,11-11-2023,6,95,1200,4
